recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-26T15:28:13.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-26T16:24:15.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-26T16:24:15.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-26T16:31:26.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-26T17:32:50.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-26T17:32:50.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-26T17:39:25.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-26T18:16:54.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-26T18:16:54.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-26T18:26:29.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-26T19:23:18.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-26T19:23:18.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-26T19:32:31.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-26T20:17:51.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-26T20:17:51.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-26T20:24:17.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-26T21:20:03.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-26T21:20:03.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-26T21:26:34.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-26T22:21:23.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-26T22:21:23.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-26T22:30:12.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-26T23:22:06.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-26T23:22:06.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-26T23:27:54.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T00:24:20.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T00:24:20.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T00:29:43.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T01:28:30.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T01:28:30.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T01:35:04.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T02:37:09.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T02:37:09.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T02:43:24.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T03:34:59.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
