recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-28T10:24:03.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-28T10:33:45.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-28T13:06:56.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-28T13:06:56.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-28T13:12:34.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-28T15:30:39.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-28T15:30:39.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-28T15:36:05.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-28T18:03:49.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-28T18:03:49.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-28T18:13:05.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-28T20:35:24.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-28T20:35:24.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-28T20:40:46.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-28T23:16:11.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-28T23:16:11.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-28T23:21:42.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-29T01:50:53.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-29T01:50:53.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-29T01:56:27.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-29T04:15:04.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-29T04:15:04.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-29T04:21:42.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-29T06:50:22.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-29T06:50:22.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-29T06:56:13.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-29T09:19:14.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-29T09:19:14.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-29T09:24:39.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-29T11:46:08.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-29T11:46:08.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-29T11:54:38.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-29T14:13:51.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-29T14:13:51.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-29T14:21:28.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-29T16:55:14.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-29T16:55:14.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-29T17:02:34.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-29T19:28:59.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-29T19:28:59.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-29T19:37:14.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-29T22:15:23.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-29T22:15:23.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-29T22:22:00.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-30T00:50:43.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-30T00:50:43.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-30T00:59:30.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
2023-01-30T03:18:18.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,start,Text,
2023-01-30T03:18:18.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Moving
2023-01-30T03:28:03.704Z,/,urn:ngsiv2:ROS2System:Turtle003,ROS2System,Status,Text,Finished
