recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-27T15:49:15.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T15:49:15.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T15:54:47.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T18:23:40.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T18:23:40.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T18:29:09.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T20:51:17.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T20:51:17.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T20:56:33.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T23:22:25.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T23:22:25.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T23:31:00.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T02:07:13.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T02:07:13.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T02:13:44.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T04:46:21.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T04:46:21.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T04:53:43.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T07:10:29.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T07:10:29.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T07:18:56.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T09:31:52.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T09:31:52.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T09:41:15.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T12:15:48.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T12:15:48.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T12:24:12.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T14:47:20.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T14:47:20.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T14:52:49.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T17:24:16.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T17:24:16.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T17:29:45.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T19:56:23.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T19:56:23.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T20:01:59.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T22:23:42.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T22:23:42.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T22:30:52.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T01:02:15.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T01:02:15.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T01:08:41.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T03:33:14.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T03:33:14.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T03:38:51.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T06:01:44.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T06:01:44.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T06:10:16.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T08:33:21.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T08:33:21.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T08:41:07.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T10:57:21.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T10:57:21.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T11:06:33.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T13:27:28.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T13:27:28.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T13:35:53.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T16:04:09.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T16:04:09.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T16:13:02.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T18:36:36.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T18:36:36.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T18:45:01.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-29T21:28:00.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-29T21:28:00.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-29T21:36:35.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-30T00:02:04.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-30T00:02:04.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-30T00:10:33.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-30T02:32:27.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-30T02:32:27.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-30T02:39:00.704Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
