recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-26T14:22:00.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-26T16:49:50.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-26T16:49:50.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-26T16:55:35.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-26T19:47:52.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-26T19:47:52.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-26T19:56:33.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-26T22:35:04.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-26T22:35:04.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-26T22:44:40.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-27T01:08:21.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-27T01:08:21.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-27T01:14:05.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-27T03:32:53.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-27T03:32:53.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-27T03:42:26.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-27T06:18:31.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-27T06:18:31.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-27T06:24:03.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-27T08:52:33.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-27T08:52:33.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-27T09:01:14.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-27T11:08:56.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-27T11:08:56.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-27T11:16:13.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-27T13:47:10.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-27T13:47:10.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-27T13:53:06.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-27T16:07:44.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-27T16:07:44.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-27T16:14:12.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-27T18:46:20.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-27T18:46:20.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-27T18:53:40.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-27T21:12:52.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-27T21:12:52.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-27T21:20:20.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-27T23:50:16.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-27T23:50:16.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-27T23:59:08.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-28T02:31:17.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-28T02:31:17.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-28T02:38:41.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-28T05:05:26.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-28T05:05:26.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-28T05:10:43.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-28T07:35:57.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-28T07:35:57.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-28T07:44:34.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-28T09:57:43.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-28T09:57:43.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-28T10:03:10.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-28T12:38:15.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-28T12:38:15.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-28T12:47:54.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-28T15:12:31.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-28T15:12:31.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-28T15:17:44.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-28T17:42:52.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-28T17:42:52.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-28T17:48:17.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-28T20:12:46.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-28T20:12:46.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-28T20:19:14.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-28T22:48:00.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-28T22:48:00.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-28T22:56:30.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-29T01:30:56.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-29T01:30:56.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-29T01:37:10.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-29T03:55:36.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-29T03:55:36.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-29T04:01:44.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-29T06:29:00.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-29T06:29:00.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-29T06:35:25.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-29T08:57:35.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-29T08:57:35.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-29T09:06:20.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-29T11:22:25.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-29T11:22:25.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-29T11:31:56.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-29T13:48:54.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-29T13:48:54.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-29T13:56:09.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-29T16:25:32.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-29T16:25:32.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-29T16:32:01.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-29T19:04:01.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-29T19:04:01.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-29T19:09:43.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-29T21:48:41.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-29T21:48:41.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-29T21:55:32.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-30T00:27:34.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-30T00:27:34.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-30T00:37:30.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
2023-01-30T02:56:13.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,
2023-01-30T02:56:13.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Moving
2023-01-30T03:01:59.704Z,/,urn:ngsiv2:ROS2System:Turtle002,ROS2System,start,Text,Finished
