recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-26T15:53:04.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-26T15:53:04.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-26T15:59:35.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-26T18:38:25.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-26T18:38:25.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-26T18:44:58.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-26T21:36:48.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-26T21:36:48.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-26T21:45:36.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-27T00:12:28.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-27T00:12:28.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-27T00:17:36.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-27T02:42:11.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-27T02:42:11.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-27T02:49:34.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-27T05:20:46.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-27T05:20:46.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-27T05:27:14.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-27T07:48:25.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-27T07:48:25.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-27T07:55:57.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-27T10:20:43.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-27T10:20:43.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-27T10:28:04.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-27T12:50:40.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-27T12:50:40.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-27T12:57:20.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-27T15:18:15.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-27T15:18:15.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-27T15:26:33.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-27T17:49:18.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-27T17:49:18.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-27T17:55:49.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-27T20:17:23.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-27T20:17:23.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-27T20:23:05.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-27T22:50:27.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-27T22:50:27.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-27T22:59:02.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-28T01:31:00.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-28T01:31:00.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-28T01:36:26.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-28T04:08:29.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-28T04:08:29.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-28T04:18:05.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-28T06:32:55.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-28T06:32:55.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-28T06:38:25.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-28T09:00:51.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-28T09:00:51.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-28T09:06:12.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-28T11:40:18.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-28T11:40:18.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-28T11:46:47.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-28T14:11:24.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-28T14:11:24.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-28T14:17:52.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-28T16:43:19.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-28T16:43:19.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-28T16:49:38.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-28T19:17:23.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-28T19:17:23.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-28T19:26:06.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-28T21:49:05.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-28T21:49:05.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-28T21:57:38.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-29T00:20:35.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-29T00:20:35.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-29T00:29:47.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-29T03:03:39.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-29T03:03:39.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-29T03:11:20.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-29T05:22:44.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-29T05:22:44.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-29T05:29:54.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-29T07:59:44.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-29T07:59:44.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-29T08:08:57.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-29T10:27:28.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-29T10:27:28.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-29T10:34:52.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-29T12:45:15.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-29T12:45:15.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-29T12:54:28.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-29T15:28:10.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-29T15:28:10.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-29T15:36:32.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-29T18:04:24.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-29T18:04:24.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-29T18:13:13.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-29T20:50:20.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-29T20:50:20.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-29T20:57:40.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-29T23:32:23.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-29T23:32:23.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-29T23:41:05.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-30T02:02:07.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-30T02:02:07.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-30T02:09:30.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
2023-01-30T04:33:45.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,
2023-01-30T04:33:45.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Moving
2023-01-30T04:39:07.704Z,/,urn:ngsiv2:ROS2System:Turtle006,ROS2System,start,Text,Finished
