recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-29T14:49:22.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,Finished
2023-01-29T17:15:32.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,
2023-01-29T17:15:32.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,Moving
2023-01-29T17:22:45.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,Finished
2023-01-29T19:52:49.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,
2023-01-29T19:52:49.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,Moving
2023-01-29T20:02:33.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,Finished
2023-01-29T22:37:07.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,
2023-01-29T22:37:07.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,Moving
2023-01-29T22:44:55.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,Finished
2023-01-30T01:13:44.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,
2023-01-30T01:13:44.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,Moving
2023-01-30T01:21:38.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,Finished
2023-01-30T03:46:27.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,
2023-01-30T03:46:27.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,Moving
2023-01-30T03:54:04.704Z,/,urn:ngsiv2:ROS2System:Turtle004,ROS2System,start,Text,Finished
